Unnamed: 0,Code.1,Code.2,Year,County,State,Unrate,State FIPS Code,County FIPS Code,State_y,County_y,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income,Total law enforcement employees,Total officers,Total civilians,SUMLEV,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,id,25_collegedegree_higher
200,53,11,2015,Clark County,WA,6.2,53,11,WA,Clark,48401,10.6,64282,210,129,81,50,457320,225817,231503,197256,201742,5286,4467,2612,2555,9564,11495,1950,1923,9149,9321,20825,20138,336,3,76,39,218,3119,698,1867,554,39,2015-WA-Clark,27.2
201,53,13,2015,Columbia County,WA,6.3,53,13,WA,Columbia,591,15.2,40209,9,8,1,50,3961,1933,2028,1816,1867,17,10,30,38,15,31,8,31,47,51,141,150,0,0,0,0,0,77,28,46,3,1,2015-WA-Columbia,23
202,53,15,2015,Cowlitz County,WA,7.5,53,15,WA,Cowlitz,16043,15.7,50502,47,41,6,50,103031,50994,52037,46708,47772,564,393,1145,1041,691,965,169,190,1717,1676,4613,4302,76,1,23,4,48,453,150,248,55,4,2015-WA-Cowlitz,16
203,53,17,2015,Douglas County,WA,6.2,53,17,WA,Douglas,5449,13.5,51400,32,27,5,50,40521,20461,20060,19038,18757,179,161,461,415,209,245,68,56,506,426,6591,5828,17,0,3,2,12,331,108,183,40,2,2015-WA-Douglas,17.4
204,53,19,2015,Ferry County,WA,9.9,53,19,WA,Ferry,1530,20.4,40747,23,9,14,50,7526,3884,3642,3021,2798,28,12,626,614,30,37,8,10,171,171,171,150,,,,,,,,,,,2015-WA-Ferry,16.7
205,53,21,2015,Franklin County,WA,7.4,53,21,WA,Franklin,13343,15.6,58246,30,26,4,50,88681,45821,42860,41209,38924,1589,963,799,674,957,1041,207,170,1060,1088,23700,22681,30,2,6,0,22,147,49,87,11,5,2015-WA-Franklin,15.9
206,53,23,2015,Garfield County,WA,6,53,23,WA,Garfield,332,15.2,47087,15,7,8,50,2223,1084,1139,1038,1068,2,0,4,8,13,35,0,0,27,28,60,55,6,0,3,0,3,45,9,33,3,1,2015-WA-Garfield,24.5
207,53,25,2015,Grant County,WA,7.1,53,25,WA,Grant,14766,16.1,50573,72,48,24,50,93517,47393,46124,43874,42671,898,710,1017,1007,473,517,96,106,1035,1113,19605,18376,82,2,9,6,65,1229,410,660,159,18,2015-WA-Grant,16.4
208,53,27,2015,Grays Harbor County,WA,8.8,53,27,WA,Grays Harbor,10894,16,44345,47,35,12,50,71027,36490,34537,31771,30526,719,227,2094,1771,463,566,130,83,1313,1364,3790,3098,40,0,4,4,32,377,143,217,17,3,2015-WA-Grays Harbor,14.7
209,53,29,2015,Island County,WA,5.9,53,29,WA,Island,6624,8.4,60567,60,36,24,50,80135,39985,40150,34620,34378,1362,931,403,422,1551,2340,216,187,1833,1892,2854,2825,48,1,12,7,28,520,203,282,35,2,2015-WA-Island,31.7
210,53,31,2015,Jefferson County,WA,6.9,53,31,WA,Jefferson,3562,11.9,53421,44,22,22,50,30376,14983,15393,13723,14050,217,82,321,367,186,366,43,34,493,494,529,539,19,1,7,2,9,314,111,189,14,2,2015-WA-Jefferson,37
211,53,33,2015,King County,WA,4.1,53,33,WA,King,205336,9.8,81816,290,204,86,50,2127372,1063251,1064121,741120,729632,72805,69484,11307,10942,176188,191032,8722,8785,53109,54246,104182,95815,378,9,74,85,210,4557,1541,2319,697,52,2015-WA-King,47.9
212,53,35,2015,Kitsap County,WA,5.4,53,35,WA,Kitsap,24950,9.9,65814,133,109,24,50,259467,132544,126923,110876,105033,4631,2957,2312,2230,5765,7959,1293,1273,7667,7471,10207,8792,347,6,67,44,230,3830,874,2665,291,18,2015-WA-Kitsap,30.3
213,53,37,2015,Kittitas County,WA,6,53,37,WA,Kittitas,8190,20,47378,75,34,41,50,43120,21764,21356,20018,19714,278,208,254,257,455,497,39,47,720,633,1844,1865,10,0,6,0,4,205,65,129,11,0,2015-WA-Kittitas,33.6
214,53,39,2015,Klickitat County,WA,7,53,39,WA,Klickitat,3582,17.2,50043,40,20,20,50,21009,10613,10396,9873,9666,61,51,294,255,62,115,20,18,303,291,1316,1195,11,0,2,0,9,115,74,25,16,1,2015-WA-Klickitat,23.5
215,53,41,2015,Lewis County,WA,8.2,53,41,WA,Lewis,11468,15.3,47619,52,36,16,50,75474,37764,37710,34977,35088,364,193,775,718,349,503,101,74,1198,1134,4071,3557,62,0,12,5,45,481,195,256,30,2,2015-WA-Lewis,15.4
216,53,43,2015,Lincoln County,WA,5.7,53,43,WA,Lincoln,1429,14,49774,26,15,11,50,10287,5214,5073,4935,4804,23,19,104,90,14,34,8,6,130,120,149,159,6,0,2,2,2,146,35,103,8,1,2015-WA-Lincoln,20.6
217,53,45,2015,Mason County,WA,7.6,53,45,WA,Mason,9903,16.9,54175,64,51,13,50,60999,31472,29527,27773,26106,575,196,1527,1328,277,503,141,161,1179,1233,3141,2471,106,3,4,9,90,1164,471,592,101,10,2015-WA-Mason,17.7
218,53,47,2015,Okanogan County,WA,6.7,53,47,WA,Okanogan,8371,20.5,41844,35,30,5,50,41345,20801,20544,17153,16750,177,154,2648,2683,153,298,50,44,620,615,4209,3685,41,1,6,1,33,299,131,151,17,0,2015-WA-Okanogan,18.5
219,53,49,2015,Pacific County,WA,8.7,53,49,WA,Pacific,3880,18.8,41088,42,15,27,50,20890,10503,10387,9383,9405,133,90,306,304,225,221,17,22,439,345,1014,893,19,0,3,0,16,202,97,99,6,1,2015-WA-Pacific,16.8
220,53,51,2015,Pend Oreille County,WA,9.4,53,51,WA,Pend Oreille,2540,19.6,41526,40,16,24,50,13095,6669,6426,6084,5886,53,33,299,240,38,76,8,9,187,182,248,225,13,0,1,1,11,303,105,176,22,1,2015-WA-Pend Oreille,17.1
221,53,53,2015,Pierce County,WA,6.2,53,53,WA,Pierce,102917,12.4,60168,330,268,62,50,844317,420583,423734,320181,320078,33510,28707,7340,7358,23903,31270,6375,6458,29274,29863,45335,42320,1103,16,125,225,737,8392,2896,4470,1026,50,2015-WA-Pierce,24.7
222,53,55,2015,San Juan County,WA,4.7,53,55,WA,San Juan,1856,11.5,59859,32,19,13,50,16155,7828,8327,7378,7859,67,44,81,68,86,144,6,13,210,199,488,483,16,0,0,0,16,212,53,150,9,1,2015-WA-San Juan,46.6
223,53,57,2015,Skagit County,WA,6.6,53,57,WA,Skagit,17965,14.9,56891,113,54,59,50,121589,60225,61364,54676,55723,640,490,1673,1687,1234,1457,218,180,1784,1827,11183,10724,92,1,13,7,71,1310,460,774,76,3,2015-WA-Skagit,24.8
224,53,59,2015,Skamania County,WA,7.2,53,59,WA,Skamania,1641,14.5,53733,19,16,3,50,11386,5767,5619,5407,5214,43,21,105,120,43,68,7,16,162,180,357,339,9,0,4,0,5,138,34,89,15,1,2015-WA-Skamania,22
225,53,61,2015,Snohomish County,WA,4.5,53,61,WA,Snohomish,71017,9.3,76053,352,280,72,50,770022,385835,384187,307785,304866,13922,10638,6056,6099,37673,42620,2391,2163,18008,17801,39304,36210,,,,,,,,,,,2015-WA-Snohomish,29.9
226,53,63,2015,Spokane County,WA,6.3,53,63,WA,Spokane,74144,15.5,48676,177,118,59,50,488970,242452,246518,217051,221288,5369,3782,4264,4339,5012,6318,1186,1295,9570,9496,13659,12721,209,5,51,40,113,3143,793,2107,243,12,2015-WA-Spokane,28.6
227,53,65,2015,Stevens County,WA,8.7,53,65,WA,Stevens,8565,19.7,42845,30,26,4,50,43576,21695,21881,19486,19553,117,97,1258,1283,105,187,37,51,692,710,738,747,42,4,17,4,17,583,253,286,44,0,2015-WA-Stevens,16.7
228,53,67,2015,Thurston County,WA,5.8,53,67,WA,Thurston,32458,12.2,62299,100,80,20,50,268175,131133,137042,108585,113274,4935,3999,2380,2324,6910,8898,1230,1206,7093,7341,11632,11234,239,3,35,25,176,2434,875,1359,200,17,2015-WA-Thurston,33.4
229,53,69,2015,Wahkiakum County,WA,8.7,53,69,WA,Wahkiakum,503,12.6,50402,19,8,11,50,3989,2013,1976,1884,1819,8,9,40,27,20,40,6,3,55,78,80,90,4,0,2,0,2,61,23,30,8,0,2015-WA-Wahkiakum,14.5
230,53,71,2015,Walla Walla County,WA,5.7,53,71,WA,Walla Walla,9180,16.5,50120,33,26,7,50,59970,30691,29279,27973,27208,976,289,474,357,380,587,132,80,756,758,6498,6096,13,0,5,1,7,261,80,151,30,12,2015-WA-Walla Walla,27.2
231,53,73,2015,Whatcom County,WA,5.8,53,73,WA,Whatcom,29802,14.4,55073,185,84,101,50,211942,105100,106842,91479,93206,1475,973,3586,3397,4235,4971,348,317,3977,3978,9769,9331,98,5,23,9,61,1094,380,638,76,10,2015-WA-Whatcom,32.5
232,53,75,2015,Whitman County,WA,4.7,53,75,WA,Whitman,8647,20.8,43817,18,15,3,50,48224,24610,23614,20709,19986,645,522,171,172,2032,1894,73,62,980,978,1431,1419,10,0,2,0,8,60,21,34,5,1,2015-WA-Whitman,48.9
233,53,77,2015,Yakima County,WA,7.8,53,77,WA,Yakima,46794,19.1,46891,81,55,26,50,247648,123965,123683,108547,108314,2003,1646,8111,7969,1638,1962,327,323,3339,3469,61533,58299,86,7,11,19,49,1521,560,763,198,15,2015-WA-Yakima,15.7
234,53,1,2016,Adams County,WA,6.3,53,1,WA,Adams,3710,19.5,48698,35,16,19,50,19311,9853,9458,8867,8526,192,132,528,510,107,140,16,11,143,139,6252,5872,23,1,4,3,15,189,80,87,22,0,2016-WA-Adams,13.8
235,53,3,2016,Asotin County,WA,4.9,53,3,WA,Asotin,3225,14.6,46121,30,13,17,50,22362,10864,11498,10241,10806,70,62,180,195,77,128,18,31,278,276,414,441,14,0,4,0,10,172,35,117,20,1,2016-WA-Asotin,21
236,53,5,2016,Benton County,WA,6.2,53,5,WA,Benton,20153,10.5,63474,71,58,13,50,193573,96900,96673,87704,87474,1761,1517,1271,1214,2975,3326,227,222,2962,2920,20948,20188,68,1,14,6,47,522,172,300,50,7,2016-WA-Benton,29.4
237,53,7,2016,Chelan County,WA,5.6,53,7,WA,Chelan,8665,11.5,51930,73,57,16,50,75809,37878,37931,35380,35519,349,284,805,734,370,523,116,84,858,787,10989,10041,35,0,2,2,31,655,187,428,40,1,2016-WA-Chelan,25.3
238,53,9,2016,Clallam County,WA,7.5,53,9,WA,Clallam,11110,15.3,49502,43,35,8,50,74351,36733,37618,32010,32984,592,194,2150,2105,472,791,76,67,1433,1477,2496,2216,89,2,15,2,70,605,192,376,37,6,2016-WA-Clallam,24.3
239,53,11,2016,Clark County,WA,6,53,11,WA,Clark,41909,9,68937,211,134,77,50,465911,230083,235828,200584,205025,5566,4624,2656,2651,9799,11910,2032,1964,9446,9654,22227,21501,323,4,80,44,195,2706,673,1455,578,22,2016-WA-Clark,27.9
240,53,13,2016,Columbia County,WA,6.4,53,13,WA,Columbia,543,14,47894,9,8,1,50,3983,1946,2037,1820,1864,20,13,33,37,15,32,8,37,50,54,157,156,3,0,0,0,3,134,20,111,3,1,2016-WA-Columbia,25.4
241,53,15,2016,Cowlitz County,WA,7.1,53,15,WA,Cowlitz,16863,16.3,51772,47,41,6,50,104760,51850,52910,47427,48465,608,432,1128,1072,713,982,180,194,1794,1765,4767,4541,52,1,15,4,32,422,153,204,65,6,2016-WA-Cowlitz,15.9
242,53,17,2016,Douglas County,WA,6.8,53,17,WA,Douglas,5260,12.8,52363,33,27,6,50,41312,20902,20410,19425,19045,174,159,468,453,225,255,65,53,545,445,6889,6009,26,1,4,1,20,328,91,200,37,3,2016-WA-Douglas,17.7
243,53,19,2016,Ferry County,WA,10.1,53,19,WA,Ferry,1602,21.3,40581,17,11,6,50,7534,3897,3637,2992,2782,34,13,647,624,36,42,8,10,180,166,188,161,7,0,4,0,3,21,8,12,1,1,2016-WA-Ferry,18.1
244,53,21,2016,Franklin County,WA,7.3,53,21,WA,Franklin,12972,14.9,56940,85,27,58,50,90132,46479,43653,41844,39523,1554,982,812,752,978,1099,198,175,1093,1122,24289,23291,23,0,3,3,17,158,62,87,9,7,2016-WA-Franklin,15.8
245,53,23,2016,Garfield County,WA,5.8,53,23,WA,Garfield,308,13.9,51922,15,8,7,50,2255,1108,1147,1058,1063,2,0,6,9,13,44,0,0,29,31,60,51,2,0,0,0,2,64,31,32,1,1,2016-WA-Garfield,24.2
246,53,25,2016,Grant County,WA,7,53,25,WA,Grant,14842,16.1,48997,66,50,16,50,94144,47786,46358,44106,42807,941,724,1085,1052,481,517,103,121,1070,1137,20121,18748,83,2,11,8,62,1307,365,766,176,7,2016-WA-Grant,15.6
247,53,27,2016,Grays Harbor County,WA,8.2,53,27,WA,Grays Harbor,10437,15.2,48210,73,60,13,50,71555,36651,34904,31877,30792,716,231,2108,1819,477,568,130,87,1343,1407,3816,3203,26,1,4,0,21,390,100,255,35,6,2016-WA-Grays Harbor,15.3
248,53,29,2016,Island County,WA,5.8,53,29,WA,Island,7577,9.4,64475,45,38,7,50,81826,40778,41048,35183,35184,1477,956,424,425,1588,2402,198,174,1908,1907,3129,3107,32,1,2,1,28,524,194,312,18,2,2016-WA-Island,31.7
249,53,31,2016,Jefferson County,WA,7,53,31,WA,Jefferson,3679,12,53345,45,23,22,50,30949,15225,15724,13929,14373,228,83,330,361,197,381,48,39,493,487,599,569,17,0,2,1,14,189,65,103,21,2,2016-WA-Jefferson,38.8
250,53,33,2016,King County,WA,3.8,53,33,WA,King,196841,9.3,85907,321,230,91,50,2167863,1085496,1082367,749041,734353,74736,70907,11416,11036,186051,200619,8977,9092,55275,56360,107946,99369,385,3,67,98,217,4397,1352,2166,879,44,2016-WA-King,49.1
251,53,35,2016,Kitsap County,WA,5.5,53,35,WA,Kitsap,25729,10.1,68706,140,117,23,50,263419,134756,128663,112475,106185,4747,3053,2312,2263,5910,8144,1299,1268,8013,7750,10624,9261,376,1,63,38,274,3985,965,2723,297,17,2016-WA-Kitsap,31.2
252,53,37,2016,Kittitas County,WA,5.9,53,37,WA,Kittitas,7724,18.2,50410,71,32,39,50,44922,22694,22228,20806,20492,291,219,283,265,484,522,42,49,788,681,1987,1928,8,0,3,0,5,131,36,80,15,1,2016-WA-Kittitas,34.7
253,53,39,2016,Klickitat County,WA,6.7,53,39,WA,Klickitat,3269,15.5,50691,39,20,19,50,21295,10781,10514,10014,9775,62,56,303,257,71,116,26,19,305,291,1350,1232,8,2,2,0,4,82,47,25,10,0,2016-WA-Klickitat,24.4
254,53,41,2016,Lewis County,WA,7.7,53,41,WA,Lewis,11155,14.7,47127,50,35,15,50,76709,38404,38305,35484,35611,393,204,804,705,358,507,107,76,1258,1202,4205,3728,48,0,9,1,38,504,184,273,47,3,2016-WA-Lewis,15.5
255,53,43,2016,Lincoln County,WA,5.5,53,43,WA,Lincoln,1279,12.5,53886,24,14,10,50,10339,5215,5124,4923,4841,24,21,108,96,16,33,8,6,136,127,165,180,9,0,2,2,5,152,52,83,17,2,2016-WA-Lincoln,22
256,53,45,2016,Mason County,WA,7.4,53,45,WA,Mason,8830,14.9,52758,96,52,44,50,62166,32091,30075,28237,26551,600,193,1568,1365,286,503,145,165,1255,1298,3300,2627,99,5,15,9,70,1022,347,557,118,3,2016-WA-Mason,18.6
257,53,47,2016,Okanogan County,WA,6.5,53,47,WA,Okanogan,8082,19.7,41726,35,30,5,50,41516,20865,20651,17142,16776,207,158,2695,2748,160,297,57,49,604,623,4362,3803,29,0,3,0,26,242,99,120,23,1,2016-WA-Okanogan,18.4
258,53,49,2016,Pacific County,WA,7.9,53,49,WA,Pacific,3578,17,43168,42,13,29,50,21298,10680,10618,9528,9615,142,94,320,298,222,226,17,28,451,357,1076,958,25,1,4,1,19,201,74,117,10,0,2016-WA-Pacific,17
259,53,51,2016,Pend Oreille County,WA,8.8,53,51,WA,Pend Oreille,2103,16.2,48706,34,14,20,50,13128,6695,6433,6105,5896,58,37,289,221,39,80,12,9,192,190,243,220,26,0,8,1,17,282,71,189,22,2,2016-WA-Pend Oreille,18.7
260,53,53,2016,Pierce County,WA,5.9,53,53,WA,Pierce,102303,12.1,64312,328,268,60,50,864004,431013,432991,326104,325259,34886,29705,7592,7573,25043,32649,6756,6821,30632,30984,47949,44485,1193,12,142,243,796,9191,2649,5001,1541,40,2016-WA-Pierce,25.4
261,53,55,2016,San Juan County,WA,4.6,53,55,WA,San Juan,1599,9.9,59658,32,20,12,50,16256,7868,8388,7420,7909,67,55,76,69,91,155,9,15,205,185,497,483,10,1,1,1,7,177,35,136,6,3,2016-WA-San Juan,47
262,53,57,2016,Skagit County,WA,6.4,53,57,WA,Skagit,13787,11.3,60442,117,54,63,50,123661,61195,62466,55533,56723,684,491,1661,1687,1271,1494,228,200,1818,1871,11517,11052,90,1,15,8,66,1135,417,626,92,4,2016-WA-Skagit,24.7
263,53,59,2016,Skamania County,WA,6.8,53,59,WA,Skamania,1543,13.5,55802,20,17,3,50,11590,5885,5705,5508,5295,46,24,106,118,43,71,6,14,176,183,366,358,8,0,1,0,7,70,21,43,6,0,2016-WA-Skamania,22.7
264,53,61,2016,Snohomish County,WA,4.2,53,61,WA,Snohomish,62396,8,78582,341,273,68,50,787886,394905,392981,312565,309363,14817,11486,6330,6273,39691,44969,2578,2292,18924,18598,41072,37852,566,4,106,89,367,5748,1692,3082,974,29,2016-WA-Snohomish,30.6
265,53,63,2016,Spokane County,WA,6,53,63,WA,Spokane,64514,13.3,52933,182,119,63,50,497163,246664,250499,220351,224419,5584,3920,4293,4377,5178,6472,1302,1376,9956,9935,14324,13424,,,,,,,,,,,2016-WA-Spokane,28.7
266,53,65,2016,Stevens County,WA,8.1,53,65,WA,Stevens,6284,14.3,51303,53,26,27,50,44187,21930,22257,19699,19878,122,87,1272,1302,114,202,37,49,686,739,805,808,32,1,5,1,25,547,259,253,35,2,2016-WA-Stevens,18
267,53,67,2016,Thurston County,WA,5.6,53,67,WA,Thurston,28354,10.4,65684,215,83,132,50,273827,133908,139919,110547,115387,5147,4185,2466,2404,7122,9117,1262,1280,7364,7546,12204,11736,255,6,23,21,205,2314,748,1310,256,9,2016-WA-Thurston,33.3
268,53,69,2016,Wahkiakum County,WA,8.5,53,69,WA,Wahkiakum,523,12.8,54162,19,8,11,50,4123,2092,2031,1951,1863,14,11,46,31,19,44,6,3,56,79,90,108,9,0,2,0,7,42,14,26,2,0,2016-WA-Wahkiakum,15.1
269,53,71,2016,Walla Walla County,WA,5.3,53,71,WA,Walla Walla,7906,14.2,53598,33,26,7,50,60112,30722,29390,27947,27210,1018,323,462,377,389,609,147,91,759,780,6593,6169,26,0,7,2,17,261,86,140,35,1,2016-WA-Walla Walla,28.6
270,53,73,2016,Whatcom County,WA,5.7,53,73,WA,Whatcom,32082,15.2,56636,187,86,101,50,216486,107402,109084,93232,94934,1529,1073,3694,3471,4454,5159,353,317,4140,4130,10337,9740,166,4,41,14,107,1216,427,705,84,9,2016-WA-Whatcom,32.6
271,53,75,2016,Whitman County,WA,4.9,53,75,WA,Whitman,11027,25.9,42693,21,18,3,50,48912,24960,23952,20930,20201,653,526,164,184,2139,1956,65,58,1009,1027,1511,1500,19,0,8,1,10,94,55,28,11,1,2016-WA-Whitman,49.8
272,53,77,2016,Yakima County,WA,7.4,53,77,WA,Yakima,44819,18.2,48232,81,55,26,50,249332,124715,124617,109004,108836,2048,1693,8211,8208,1693,2004,343,346,3416,3530,62520,59564,132,6,17,24,85,1761,583,892,286,19,2016-WA-Yakima,15.3
